participant,trial_id,block_id,fixation_id,tunnel_type,width,t_onset,duration_s,s_c,cursor_x,cursor_y,lead_onset,lead_corr,gaze_task_x,gaze_task_y,gaze_x_corr,gaze_y_corr,gaze_path_dist,blink_corrupted,off_path,regressive,saccade_followed,n_merged,merged_into,drift_corrected,keep
p10,64,2,29.0,constrained_to_unconstrained,0.01,1788208127.402087,0.7557511329650879,0.0698032375866844,0.0698032375866844,0.1322868377483443,0.0062964962092873,0.06502434862021224,0.1199701178504734,0.14050464558796044,0.1338565033182199,0.13848224681287852,0.008537652661666931,False,False,False,True,1,,False,True
p10,64,2,30.0,constrained_to_unconstrained,0.01,1788208128.2028418,0.5355081558227539,0.1708150557502527,0.1708150557502527,0.1319424668874172,0.002330859541308,0.027460806318712977,0.1835580685200242,0.1357209499102509,0.19744445398777072,0.13369855113516899,0.003790846857489237,False,False,False,True,1,,False,True
p10,64,2,31.0,constrained_to_unconstrained,,1788208128.7633398,0.18525099754333496,0.23499693357861773,0.2344951557561642,0.1322868377483443,-0.0280129026403724,-0.0030009015028985286,0.21645956695485014,0.13687300316482642,0.23034595242259664,0.1348506043897445,0.00446837005160617,False,False,False,True,1,,False,True
p10,64,2,32.0,constrained_to_unconstrained,,1788208129.4189668,0.2852511405944824,0.4280656935335828,0.4228602223630137,0.178428713729988,0.0424124586908777,0.04545021970413682,0.4694706634225888,0.24605816379640286,0.4833570488903353,0.24403576502132093,0.041279353597798565,True,True,False,False,1,,False,False
p10,82,3,34.0,constrained_to_unconstrained,0.05,1788208133.177477,0.37538862228393555,0.0,0.0,0.13,0.0,0.0,-0.022914009242036945,0.1332018316540719,-0.009027623774290436,0.13117943287898998,0.009104342531241698,False,False,False,True,1,,False,True
p10,82,3,35.0,constrained_to_unconstrained,0.05,1788208133.6028538,0.28025031089782715,0.0920879751061983,0.0920879751061983,0.1267769039735099,0.0394226856697753,0.05661892144552595,0.13463593274972036,0.13646100906555944,0.14852231821746686,0.13443861029047752,0.0044424464512484675,False,False,False,False,1,,False,True
p10,82,4,37.0,constrained_to_unconstrained,,1788208134.488731,0.18512511253356934,0.45074808259535365,0.4431085296354402,0.1892588639066419,0.0240013385314117,0.022767830642365983,0.4616607449664851,0.22707662483672303,0.47554713043423164,0.2250542260616411,0.021641233491970936,False,False,False,False,1,,False,True
p10,82,5,39.0,constrained_to_unconstrained,0.05,1788208136.475486,0.6706268787384033,0.0,0.0,0.13,0.0238440662983622,0.0,-0.022139535807398115,0.13253447894426126,-0.008253150339651606,0.13051208016917934,0.008269021503694265,False,False,False,True,1,,False,True
p10,82,5,40.0,constrained_to_unconstrained,0.05,1788208137.191238,0.1601259708404541,0.1206301226799434,0.1206301226799434,0.1340086920529801,-0.0258407033273428,-0.0016646054385639902,0.10418244889796247,0.14287350191026726,0.11806883436570897,0.14085110313518534,0.010888088878676075,False,False,False,False,1,,False,True
p10,82,6,43.0,constrained_to_unconstrained,,1788208137.971865,0.15025115013122559,0.4511327095807237,0.4418777821001449,0.193968047965594,0.0169211556505573,0.02238320365699592,0.46299395208412325,0.23810554468444908,0.47688033755186976,0.23608314590936716,0.031068895963558142,False,False,False,False,1,,False,True
p10,82,7,45.0,constrained_to_unconstrained,0.05,1788208140.138878,0.29536890983581543,0.0,0.0,0.13,0.0,0.04362068965517245,0.029645746451959578,0.13997697299807388,0.04353213191970609,0.13795457422299195,0.007955067161350615,False,False,False,True,1,,False,True
p10,82,7,46.0,constrained_to_unconstrained,0.05,1788208140.614377,0.2702457904815674,0.1098291519253581,0.1098291519253581,0.1312537251655629,0.0312503828638131,0.04879153772981444,0.1448268826732861,0.14769451095705124,0.15871326814103262,0.14567211218196932,0.015672385619945522,True,False,False,False,1,,False,False
p10,82,8,48.0,constrained_to_unconstrained,,1788208141.5602498,0.28025126457214355,0.45356095002000296,0.4480130823675475,0.1837204995484592,0.0156813620947417,0.01995496321771667,0.4577176549650499,0.23822503245273596,0.4716040404327964,0.23620263367765404,0.028657141623185348,False,False,False,False,1,,False,True
p10,33,12,86.0,sharp_sinusoidal,0.0165,1788208174.856213,0.03500080108642578,0.0,0.0,0.13,0.0483253984646088,0.11711936262434312,0.053464067453183856,0.14142677264222844,0.06735045292093036,0.13940437386714652,0.0316800491990646,False,True,False,True,1,,False,False
p10,33,12,87.0,sharp_sinusoidal,0.0165,1788208174.9262087,1.6966290473937988,0.0011951294136334286,0.0001744330341692,0.1313536730255845,0.1228660943311492,0.12495782480093412,0.08566230146076106,0.16179284619083661,0.09954868692850757,0.1597704474157547,0.0061051446895194735,False,False,False,True,1,,False,True
p10,33,12,88.0,sharp_sinusoidal,0.0165,1788208176.652838,0.36537599563598633,0.11056279847521394,0.0864696676181766,0.1673754087310697,0.0187048792057162,0.03170380908434284,0.11038826085443007,0.1583545562378142,0.12427464632217658,0.15633215746273227,0.023120069173892158,False,False,False,True,1,,False,True
p10,33,12,89.0,sharp_sinusoidal,0.0165,1788208177.058214,0.38037610054016113,0.15027962754046958,0.114943321770469,0.1388053105146003,0.0243797249275113,0.044459205911059535,0.1452190590580439,0.12180302544024864,0.1591054445257904,0.11978062666516671,0.028511829889199272,False,True,False,True,1,,False,False
p10,33,12,90.0,sharp_sinusoidal,0.0165,1788208177.4735897,0.9908843040466309,0.18850025959778316,0.135834115338788,0.1069190908259773,0.0181886308066813,0.09351140684966791,0.18990249477843013,0.11041536513153921,0.20378888024617664,0.10839296635645729,0.007595645160191369,False,False,False,True,1,,False,True
p10,33,12,91.0,sharp_sinusoidal,0.0165,1788208178.5095918,0.1601259708404541,0.25320591594262587,0.1875041965225448,0.0868270154798154,0.0520409343073672,0.06498437393515366,0.22798443787270886,0.12742783158940554,0.24187082334045537,0.12540543281432362,0.012291834192570244,False,False,False,True,1,,False,True
p10,33,12,92.0,sharp_sinusoidal,0.0165,1788208178.704718,1.926879644393921,0.2623135347312537,0.1951846969821869,0.0911838220010272,0.0329809422893301,0.049107585046803015,0.2182008852742334,0.12523852507485533,0.2320872707419799,0.12321612629977341,0.0057563824217506275,False,False,False,True,1,,False,True
p10,33,12,93.0,sharp_sinusoidal,0.0165,1788208180.666597,1.1660079956054688,0.3337553653536409,0.2403377670015255,0.1459491204992313,0.0049738181712537,0.08974872294222314,0.2864166610434413,0.1533531303197092,0.30030304651118783,0.15133073154462728,0.02116060613122541,False,False,False,True,1,,False,True
p10,33,12,94.0,sharp_sinusoidal,0.0165,1788208181.8627248,0.11001300811767578,0.4144257277823443,0.3068337954541441,0.173009654500903,0.0201085793542044,0.039342360726199066,0.31321206938256263,0.1419620085456878,0.32709845485030914,0.13993960977060588,0.00844119335587273,False,False,False,False,1,,False,True
p10,33,12,95.0,sharp_sinusoidal,0.0165,1788208182.413227,0.07499980926513672,0.4558203372561558,0.3374524128729056,0.1448469445532484,0.0182937773556359,0.028191258086482596,0.3326467778770807,0.11870875342466182,0.3465331633448272,0.1166863546495799,0.006663766211896633,False,False,False,True,1,,False,True
p10,33,12,96.0,sharp_sinusoidal,0.0165,1788208182.533352,0.29525089263916016,0.47133019080799826,0.3476337485153171,0.133017091610134,0.0382155242533418,0.07301845898986731,0.38528305856295697,0.09659077632397339,0.3991694440307035,0.09456837754889147,0.014141922678900106,False,False,False,True,1,,False,True
p10,33,12,97.0,sharp_sinusoidal,0.0165,1788208182.853603,1.2361278533935547,0.503281065392861,0.3673299562053512,0.1081939289154964,0.0337629545473815,0.05946381172285453,0.40097568965593505,0.08418581087359568,0.41486207512368156,0.08216341209851376,0.0009075761349523578,False,False,False,True,1,,False,True
p10,33,12,98.0,sharp_sinusoidal,0.0165,1788208184.129738,0.5304937362670898,0.5899122826416106,0.4350081711570636,0.0992414609381049,0.0114523370834319,0.02622624954635011,0.4537972641111303,0.11027676235318921,0.4676836495788768,0.10825436357810729,0.019102325468989014,False,False,False,False,1,,False,True
p10,33,13,107.0,sharp_sinusoidal,0.0165,1788208195.0246418,0.5154910087585449,0.0,0.0,0.13,0.032100246120046,0.0445754635614017,0.03320244787180071,0.1459416982870258,0.04708883333954722,0.14391929951194388,0.02816116192948638,False,True,False,True,1,,False,False
p10,33,13,108.0,sharp_sinusoidal,0.0165,1788208195.5751429,1.7466151714324951,0.0209978900835868,0.0118557157699571,0.147376458299065,0.0552343815179869,0.0799494304529827,0.058762079367530355,0.16615383703415965,0.07264846483527687,0.16413143825907772,0.009817506812164171,False,False,False,True,1,,False,True
p10,33,13,109.0,sharp_sinusoidal,0.0165,1788208197.3517578,0.7807490825653076,0.09014430328995153,0.0680662827804032,0.1763486286979229,0.0264890746766951,0.042320619056901806,0.089905241896238,0.1566050896581739,0.1037916273639845,0.15458269088309198,0.006009710157731475,False,False,False,True,1,,False,True
p10,33,13,110.0,sharp_sinusoidal,0.0165,1788208198.162507,0.3053748607635498,0.1282873559809705,0.0992330762871789,0.1547133762087062,0.0071938220783891,0.024040673226573467,0.10762336495687863,0.1413901534154785,0.12150975042462514,0.13936775464039658,0.010874597496655859,False,False,False,True,1,,False,True
p10,33,13,111.0,sharp_sinusoidal,0.0165,1788208198.5028818,0.2752501964569092,0.1638007692728994,0.1206513110790689,0.1262165157711327,0.0043353058334125,0.027925539524440574,0.13942780154083015,0.12099535038335452,0.15331418700857666,0.11897295160827259,0.023649373987809724,False,False,False,True,1,,False,True
p10,33,13,112.0,sharp_sinusoidal,0.0165,1788208198.8131318,1.065999984741211,0.18254693986777834,0.1312874022342131,0.1108553355475983,0.0176070913294557,0.08221524438319541,0.17022061567861146,0.10809117386485678,0.18410700114635797,0.10606877508977486,0.020023587092223526,False,False,False,True,1,,False,True
p10,33,13,113.0,sharp_sinusoidal,0.0165,1788208199.9091449,0.5204951763153076,0.25414939636194034,0.1886661565414139,0.0867192537673957,0.0150044848868637,0.030964701094942926,0.19359372891593746,0.11200652941004412,0.20748011438368397,0.1099841306349622,0.005773125761330289,False,False,False,True,1,,False,True
p10,33,13,114.0,sharp_sinusoidal,0.0165,1788208200.6148818,0.505378007888794,0.28371951869990847,0.2087107787587709,0.1073419873680424,0.0138654720636375,0.02095867254301459,0.21071828783925803,0.12323248007169593,0.22460467330700454,0.12121008129661401,0.0008740286482631298,True,False,False,True,1,,False,False
p10,33,13,115.0,sharp_sinusoidal,0.0165,1788208201.1503897,0.4053664207458496,0.31684600662928813,0.2324495561611128,0.1307348439800273,-0.0042496125434531,0.014752061837028707,0.24128887881145372,0.13479231406411446,0.25517526427920023,0.13276991528903254,0.018579704002834107,False,False,False,True,1,,False,True
p10,33,13,116.0,sharp_sinusoidal,0.0165,1788208201.5857558,0.9908812046051025,0.34797882258392504,0.250475939093863,0.1560671920792492,0.0022907219794976,0.029233474835749673,0.2678212853783364,0.1607867957524569,0.2817076708460829,0.158764396977375,0.019420217086590887,False,False,False,True,1,,False,True
p10,33,13,117.0,sharp_sinusoidal,0.0165,1788208202.621639,0.7057409286499023,0.412639803942428,0.3060285632930297,0.1750714866466462,0.0309965985000411,0.04443250844504698,0.32134555623195404,0.1420053587347732,0.33523194169970055,0.1399829599596913,0.002317712671796427,False,False,False,False,1,,False,True
p10,33,13,118.0,sharp_sinusoidal,0.0165,1788208203.497506,1.7366340160369873,0.45677960403347645,0.3363175038492867,0.1427788613313745,0.025523791009042,0.08120317407595529,0.3756493234260103,0.08641578472316663,0.3895357088937568,0.08439338594808471,0.0015763577527746367,False,False,False,True,1,,False,True
p10,33,13,119.0,sharp_sinusoidal,0.0165,1788208205.26913,0.6556248664855957,0.5967052801993705,0.44076062012946,0.1032090148007702,-0.0072152358757346,0.00957687704559973,0.4396002223651905,0.10712768883527354,0.453486607832937,0.10510529006019162,0.009742768119158102,False,False,False,False,1,,False,True
p10,33,14,121.0,sharp_sinusoidal,0.0165,1788208208.2970035,0.32525038719177246,0.0,0.0,0.13,0.0,0.0,-0.003108096847831865,0.1261745742518089,0.010778288619914644,0.12415217547672697,0.012262485768765444,False,False,False,True,1,,False,True
p10,33,14,122.0,sharp_sinusoidal,0.0165,1788208208.652254,0.5004987716674805,0.024709438412463116,0.0119155895735262,0.1520899511788895,-0.0247094382781613,-0.02132485336260169,0.0030193166931895346,0.12311426539206208,0.016905702160936044,0.12109186661698015,0.018911288441755807,False,False,True,True,1,,False,False
p10,33,14,123.0,sharp_sinusoidal,0.0165,1788208209.1827528,0.20025014877319336,0.05989481609084134,0.0435718304548604,0.168657750590797,-0.0148735915556866,0.05153777906679957,0.054490873558885135,0.15052304281547244,0.06837725902663164,0.1485006440403905,0.024552215681926382,False,False,False,True,1,,False,True
