participant,trial_id,block_id,fixation_id,tunnel_type,width,t_onset,duration_s,s_c,lead_onset,lead_corr,gaze_task_x,gaze_task_y,gaze_x_corr,gaze_y_corr,gaze_path_dist,blink_corrupted,off_path,regressive,keep
B,80,91,676.0,constrained_to_unconstrained,0.05,1786749138.1909573,0.22011709213256836,0.00014626211137490003,-0.0001462619651129,-0.00014626211137490003,-0.006335853944171988,0.13659626871807753,-0.00039296323259838985,0.13587116713014358,0.005884303150947654,False,False,False,True
B,80,91,677.0,constrained_to_unconstrained,0.05,1786749138.4961994,0.2252500057220459,0.127206368656805,0.088290647354548,0.09882811410181583,0.21997930842047686,0.14066465003361187,0.22592219913205047,0.1399395484456779,0.009940182640010889,False,False,False,True
B,80,91,678.0,constrained_to_unconstrained,,1786749138.7864485,0.2702498435974121,0.3228167672275024,0.0603600795562965,0.04633702955029001,0.34784814086404664,0.19618144433417797,0.35379103157562025,0.19545634274624402,0.0011665218694689682,False,False,False,True
B,80,91,679.0,constrained_to_unconstrained,,1786749139.1418235,0.10013270378112793,0.4029482902809704,0.0,0.0,0.3856805713871312,0.21342022350299067,0.3916234620987048,0.21269512191505668,0.008717219572974957,True,False,False,False
B,5,92,681.0,mid_sinusoidal,0.05,1786749140.6132052,0.17511820793151855,0.00013710371791550576,-0.0001371036945343,-0.00013710371791550576,-0.009949371950984345,0.13866125221824427,-0.004006481239410747,0.13793615063031028,0.008890128162671476,False,False,False,True
B,5,92,682.0,mid_sinusoidal,0.05,1786749140.8484485,0.1901247501373291,0.049349433643443776,0.0868654876124044,0.09842612727877173,0.12863382696793693,0.12225880947213558,0.13457671767951052,0.1215337078842016,0.0037547647811335765,False,False,False,True
B,5,92,683.0,mid_sinusoidal,0.05,1786749141.1986983,0.3853740692138672,0.14407221093880504,0.095066776854769,0.08690837603722132,0.20945246081575492,0.10738507098250977,0.21539535152732853,0.1066599693945758,0.011672243044029222,True,False,False,False
B,5,92,684.0,mid_sinusoidal,0.05,1786749141.6440723,0.2602500915527344,0.290043705988606,0.0446612553522455,0.049457933531031395,0.2947210750860979,0.1301545011966948,0.3006639657976715,0.12942939960876082,0.02295544907480298,False,False,False,True
B,5,92,685.0,mid_sinusoidal,0.05,1786749141.9644473,0.43538618087768555,0.4078194515489605,0.0793570252453658,0.08032011372007514,0.42957569249905664,0.1317122420280911,0.43551858321063025,0.13098714044015713,0.014339291950730148,False,False,False,True
B,5,93,687.0,mid_sinusoidal,0.05,1786749143.3106976,0.23524975776672363,0.0,0.0,0.0024215395908257073,-0.006887101644450661,0.13810828169566888,-0.0009442109328770629,0.13738318010773493,0.00669955945903847,False,False,False,True
B,5,93,688.0,mid_sinusoidal,0.05,1786749143.5959513,0.15012097358703613,0.0499475177549987,0.0508683751010346,0.05711076100872853,0.08259427400635588,0.12664834679848158,0.08853716471792948,0.1259232452105476,0.01796786379414517,False,False,False,True
B,5,93,689.0,mid_sinusoidal,0.05,1786749143.8060722,0.36037516593933105,0.12865070565345796,0.0795298773233314,0.08450046870914799,0.18905308625044748,0.10658855824646127,0.1949959769620211,0.1058634566585273,0.0034720365410509497,False,False,False,True
B,5,93,690.0,mid_sinusoidal,0.05,1786749144.2215714,0.16512489318847656,0.3023853006322673,0.0095788293792982,0.014656890223111507,0.2810135478013826,0.14126629591408518,0.2869564385129562,0.1405411943261512,0.014469464501957827,False,False,False,True
B,5,93,691.0,mid_sinusoidal,0.05,1786749144.4567063,0.20024609565734863,0.4056167454520331,0.0611414450686174,0.07110299046637963,0.4156480088834912,0.13262811299826935,0.4215908995950648,0.1319030114103354,0.021853102333802235,False,False,False,True
B,5,93,692.0,mid_sinusoidal,0.05,1786749144.6969464,0.1601250171661377,0.49235034940758304,0.0148957907088006,0.014895790373476547,0.45669724637465386,0.1297996017610784,0.4626401370862275,0.12907450017314442,0.00466092642488365,False,False,False,True
B,64,94,695.0,constrained_to_unconstrained,0.01,1786749146.0632064,0.2802438735961914,0.0363596298264361,0.0283169350102528,0.04096795638046052,0.07236605130129907,0.1321741084963208,0.07830894201287267,0.13144900690838685,0.001750051495949676,True,False,False,False
B,64,94,696.0,constrained_to_unconstrained,0.01,1786749146.3985713,0.1751241683959961,0.1874717368112847,0.0044686695948963,0.014769642499060265,0.1961893923212271,0.11785937614854824,0.20213228303280067,0.11713427456061427,0.012866187977774581,False,False,False,True
B,64,94,697.0,constrained_to_unconstrained,,1786749146.6136963,0.14012408256530762,0.25566167664013617,-0.0238065946829863,-0.015665006885257543,0.23114776891056468,0.12124220296848957,0.23709065962213827,0.1205171013805556,0.006824719463131961,False,False,False,True
B,64,94,698.0,constrained_to_unconstrained,,1786749147.0240705,0.28024983406066895,0.4344408913116842,0.0215772406012697,0.02948118095247182,0.4436386435398205,0.05050796984345161,0.44958153425139413,0.049782868255517636,0.008195168401173403,False,False,False,True
B,64,95,701.0,constrained_to_unconstrained,0.01,1786749150.6074483,0.2852458953857422,0.0090550851528803,-0.0090550850977952,-0.0011240506701216731,0.0010888338851534898,0.14161727467619648,0.0070317245967270875,0.14089217308826252,0.010929235694035708,False,False,False,True
B,64,95,702.0,constrained_to_unconstrained,0.01,1786749150.9326942,0.2402501106262207,0.0589351676119786,0.0027514472269343,0.01839241859491801,0.07135131299161004,0.13717971982024027,0.07729420370318364,0.1364546182323063,0.006454704556862007,False,False,False,True
B,64,95,703.0,constrained_to_unconstrained,0.01,1786749151.2330694,0.235123872756958,0.1730066321796231,0.0253728962167837,0.0371657816134805,0.2042435154549474,0.11920048944983254,0.210186406166521,0.11847538786189857,0.011524620632376097,False,False,False,True
B,64,95,704.0,constrained_to_unconstrained,,1786749151.5033214,0.15012288093566895,0.23428759557507714,-0.01087578864593,-0.00028892767312557743,0.22428589968997162,0.11673215429343993,0.2302287904015452,0.11600705270550596,0.013244298504859812,False,False,False,True
B,64,95,705.0,constrained_to_unconstrained,,1786749151.7434444,0.5956239700317383,0.3294564965564158,0.1168153589634183,0.12446890595286175,0.4355137022439952,0.05477202056629296,0.4414565929555688,0.05404691897835899,0.006687579504688875,False,False,False,True
