participant,type_label,trial_id,width_mm,round,t,amp,lead_pre,lead_post,v_pre,catchup_s,min_lead,dist,dphi
p01,gentle,27,12.500000,2,4.143873,0.016000,-0.029000,-0.013000,0.057857,0.260250,-0.031000,,
p01,gentle,27,12.500000,2,4.414123,0.043000,-0.031000,0.012000,0.115713,0.400375,-0.016000,,
p01,gentle,27,12.500000,2,4.844498,0.016000,-0.016000,0.000000,0.026298,,,,
p01,gentle,27,12.500000,3,0.540489,0.021000,-0.017000,0.004000,0.126233,0.570500,-0.046000,,
p01,gentle,27,12.500000,3,1.131122,0.028000,-0.046000,-0.018000,0.131405,0.520499,-0.055000,,
p01,gentle,27,12.500000,3,1.671613,0.045000,-0.053000,-0.008000,0.099869,0.240250,-0.029000,,
p01,gentle,27,12.500000,3,1.931863,0.036000,-0.029000,0.007000,0.120895,0.450375,-0.013000,,
p01,gentle,27,12.500000,3,2.412238,0.025000,-0.013000,0.012000,0.031559,0.470500,-0.056000,,
p01,gentle,27,12.500000,3,2.902738,0.027000,-0.056000,-0.029000,0.073636,0.300255,-0.038000,,
p01,gentle,27,12.500000,3,3.222993,0.042000,-0.037000,0.005000,0.047336,0.290375,-0.030000,,
p01,gentle,27,12.500000,3,3.533363,0.069000,-0.029000,0.040000,0.110383,0.490374,-0.026000,,
p01,gentle,27,12.500000,3,4.053737,0.023000,-0.025000,-0.002000,0.078895,0.320258,-0.029000,,
p01,gentle,27,12.500000,3,4.384120,0.029000,-0.029000,0.000000,0.073633,0.440375,-0.060000,,
p01,gentle,27,12.500000,3,4.844487,0.017000,-0.060000,-0.043000,0.184089,0.010116,-0.055000,,
p01,gentle,27,12.500000,3,4.864612,0.011000,-0.055000,-0.044000,,0.130129,-0.055000,,
p01,gentle,27,12.500000,3,5.004741,0.023000,-0.055000,-0.032000,0.084532,0.240125,-0.060000,,
p01,gentle,27,12.500000,3,5.254862,0.059000,-0.059000,0.000000,0.131492,,,,
p01,gentle,28,16.500000,1,0.580500,0.069000,-0.033000,0.036000,0.142012,0.630640,-0.058000,,
p01,gentle,28,16.500000,1,1.241140,0.069000,-0.058000,0.011000,0.094667,0.325370,-0.028000,,
p01,gentle,28,16.500000,1,1.596499,0.057000,-0.028000,0.029000,0.097311,0.360374,-0.009000,,
p01,gentle,28,16.500000,1,1.976874,0.016000,-0.005000,0.011000,0.126150,0.320250,-0.007000,,
p01,gentle,28,16.500000,1,2.307124,0.028000,-0.007000,0.021000,0.057859,0.430374,-0.034000,,
p01,gentle,28,16.500000,1,2.757498,0.040000,-0.034000,0.006000,0.136752,0.430490,-0.040000,,
p01,gentle,28,16.500000,1,3.217998,0.027000,-0.038000,-0.011000,0.094612,0.380382,-0.079000,,
p01,gentle,28,16.500000,1,3.618380,0.050000,-0.078000,-0.028000,0.147169,0.240250,-0.105000,,
p01,gentle,28,16.500000,1,3.878623,0.116000,-0.105000,0.011000,0.084100,0.495500,-0.024000,,
p01,gentle,28,16.500000,1,4.404123,0.024000,-0.023000,0.001000,0.015769,,,,
p01,gentle,28,16.500000,2,0.280250,0.045000,-0.043000,0.002000,0.178712,,,,
p01,gentle,28,16.500000,2,0.625500,0.047000,-0.015000,0.032000,,0.350250,-0.031000,,
p01,gentle,28,16.500000,2,1.005875,0.071000,-0.030000,0.041000,0.199867,0.600615,-0.004000,,
p01,gentle,28,16.500000,2,1.636499,0.036000,0.000000,0.036000,0.021039,0.380375,-0.029000,,
p01,gentle,28,16.500000,2,2.036874,0.045000,-0.029000,0.016000,0.115637,0.370375,0.010000,,
p01,gentle,28,16.500000,2,2.437249,0.056000,0.011000,0.067000,0.031537,,,,
p01,gentle,28,16.500000,2,3.152873,0.039000,-0.035000,0.004000,0.042078,0.310375,-0.036000,,
p01,gentle,28,16.500000,2,3.483248,0.041000,-0.034000,0.007000,0.073587,0.405375,-0.032000,,
p01,gentle,28,16.500000,2,3.908623,0.019000,-0.031000,-0.012000,0.099869,0.380387,-0.083000,,
p01,gentle,28,16.500000,2,4.299010,0.084000,-0.083000,0.001000,0.089350,0.320250,-0.013000,,
p01,gentle,28,16.500000,2,4.649248,0.010000,-0.010000,0.000000,-0.005260,,,,
p01,gentle,28,16.500000,3,0.350377,0.024000,-0.030000,-0.006000,0.078841,0.450374,-0.057000,,
p01,gentle,28,16.500000,3,0.810741,0.072000,-0.055000,0.017000,0.010519,0.530500,-0.054000,,
p01,gentle,28,16.500000,3,1.371241,0.086000,-0.053000,0.033000,0.215648,0.480500,-0.007000,,
p01,gentle,28,16.500000,3,1.881741,0.031000,-0.007000,0.024000,0.052597,0.790747,-0.066000,,
p01,gentle,28,16.500000,3,2.692495,0.074000,-0.066000,0.008000,0.215642,0.430500,-0.033000,,
p01,gentle,28,16.500000,3,3.152990,0.060000,-0.033000,0.027000,0.057819,0.320250,-0.035000,,
p01,gentle,28,16.500000,3,3.503240,0.025000,-0.035000,-0.010000,0.094675,0.310375,-0.067000,,
p01,gentle,28,16.500000,3,3.843615,0.013000,-0.067000,-0.054000,0.204993,0.360253,-0.077000,,
p01,gentle,28,16.500000,3,4.223876,0.055000,-0.077000,-0.022000,0.089409,0.080116,-0.033000,,
p01,gentle,28,16.500000,3,4.313994,0.010000,-0.028000,-0.018000,0.074891,0.320375,-0.018000,,
p01,gentle,28,16.500000,3,4.644364,0.009000,-0.009000,0.000000,-0.010512,,,,
p01,gentle,29,25.000000,1,0.290250,0.118000,0.002000,0.120000,0.142012,0.430374,-0.093000,,
p01,gentle,29,25.000000,1,0.750624,0.117000,-0.093000,0.024000,0.320843,0.350247,-0.006000,,
p01,gentle,29,25.000000,1,1.131005,0.052000,-0.006000,0.046000,0.036817,0.460487,-0.087000,,
p01,gentle,29,25.000000,1,1.611499,0.063000,-0.084000,-0.021000,0.194485,0.280254,-0.100000,,
p01,gentle,29,25.000000,1,1.921753,0.122000,-0.100000,0.022000,0.163047,,,,
p01,gentle,29,25.000000,2,0.370250,0.063000,-0.010000,0.053000,0.115713,0.380256,-0.027000,,
p01,gentle,29,25.000000,2,0.780631,0.075000,-0.027000,0.048000,0.094674,0.320250,-0.030000,,
p01,gentle,29,25.000000,2,1.131000,0.095000,-0.030000,0.065000,0.157791,0.500500,-0.009000,,
p01,gentle,29,25.000000,2,1.661499,0.076000,-0.009000,0.067000,0.152531,0.290257,0.007000,,
p01,gentle,29,25.000000,2,1.981756,0.042000,0.007000,0.049000,0.173573,,,,
p01,gentle,29,25.000000,3,0.570625,0.045000,0.018000,0.063000,0.105125,0.020000,0.007000,,
p01,gentle,29,25.000000,3,0.610625,0.315000,0.007000,0.322000,,0.550500,-0.079000,,
p01,gentle,29,25.000000,3,1.191125,0.123000,-0.076000,0.047000,0.189349,0.340250,-0.061000,,
p01,gentle,29,25.000000,3,1.561500,0.044000,-0.056000,-0.012000,0.220907,0.180250,-0.067000,,
p01,gentle,29,25.000000,3,1.761750,0.076000,-0.067000,0.009000,0.305132,0.350250,-0.042000,,
p01,gentle,29,25.000000,3,2.141999,0.100000,-0.042000,0.058000,0.073636,0.420375,-0.022000,,
p01,gentle,29,25.000000,3,2.602499,0.020000,-0.020000,0.000000,0.000000,,,,
p01,gentle,30,50.000000,1,0.640625,0.108000,-0.108000,0.000000,0.410015,0.230249,-0.062000,,
p01,gentle,30,50.000000,1,0.900874,0.125000,-0.062000,0.063000,0.273325,0.490500,-0.171000,,
p01,gentle,30,50.000000,1,1.431374,0.130000,-0.171000,-0.041000,0.320631,0.220244,-0.083000,,
p01,gentle,30,50.000000,1,1.691626,0.072000,-0.083000,-0.011000,0.141917,,,,
p01,gentle,30,50.000000,2,0.230125,0.206000,-0.047000,0.159000,0.289292,0.610491,-0.120000,,
p01,gentle,30,50.000000,2,0.890750,0.117000,-0.120000,-0.003000,0.341880,0.310375,-0.133000,,
p01,gentle,30,50.000000,2,1.241125,0.079000,-0.133000,-0.054000,0.431012,0.210255,-0.133000,,
p01,gentle,30,50.000000,2,1.481379,0.144000,-0.132000,0.012000,0.036793,,,,
p01,gentle,30,50.000000,3,0.485485,0.121000,-0.120000,0.001000,0.324525,0.220250,-0.134000,,
p01,gentle,30,50.000000,3,0.745740,0.082000,-0.134000,-0.052000,0.614996,0.250237,-0.157000,,
p01,gentle,30,50.000000,3,1.025985,0.066000,-0.154000,-0.088000,0.431012,0.110125,-0.193000,,
p01,gentle,30,50.000000,3,1.166110,0.075000,-0.193000,-0.118000,0.953462,0.050000,-0.193000,,
p01,gentle,30,50.000000,3,1.226110,0.070000,-0.192000,-0.122000,,0.030125,-0.196000,,
p01,gentle,30,50.000000,3,1.266235,0.072000,-0.196000,-0.124000,,0.010000,-0.152000,,
p01,gentle,30,50.000000,3,1.286235,0.135000,-0.152000,-0.017000,,,,,
p01,normal,1,10.000000,1,1.571504,0.009000,-0.044000,-0.035000,0.047306,0.090000,-0.037000,,
p01,normal,1,10.000000,1,1.671504,0.011000,-0.037000,-0.026000,0.022222,0.890753,-0.040000,,
p01,normal,1,10.000000,1,2.582382,0.017000,-0.028000,-0.011000,-0.015779,0.540501,-0.016000,,
p01,normal,1,10.000000,1,3.142883,0.016000,-0.012000,0.004000,0.010519,1.801764,-0.017000,,
p01,normal,1,10.000000,1,4.954647,0.021000,-0.017000,0.004000,0.026280,0.660627,-0.013000,,
p01,normal,1,10.000000,1,5.635265,0.031000,-0.011000,0.020000,0.015769,4.554261,-0.018000,,
p01,normal,1,10.000000,1,10.209526,0.016000,-0.018000,-0.002000,0.031537,1.141003,-0.012000,,
p01,normal,1,10.000000,1,11.360529,0.014000,0.015000,0.029000,-0.036818,,,,
p01,normal,1,10.000000,1,12.907033,0.012000,-0.023000,-0.011000,0.026281,0.460385,-0.024000,,
p01,normal,1,10.000000,1,13.387418,0.027000,-0.024000,0.003000,0.026297,1.001003,-0.034000,,
p01,normal,1,10.000000,1,14.408412,0.031000,-0.034000,-0.003000,0.021025,0.090125,-0.037000,,
p01,normal,1,10.000000,1,14.508537,0.032000,-0.037000,-0.005000,0.377254,0.010000,-0.038000,,
p01,normal,1,10.000000,1,14.528537,0.033000,-0.038000,-0.005000,,0.019990,-0.039000,,
p01,normal,1,10.000000,1,14.558537,0.033000,-0.039000,-0.006000,,0.060125,-0.042000,,
p01,normal,1,10.000000,1,14.628662,0.035000,-0.042000,-0.007000,,0.010000,-0.041000,,
p01,normal,1,10.000000,1,14.648662,0.034000,-0.041000,-0.007000,,0.010000,-0.041000,,
p01,normal,1,10.000000,1,14.668662,0.033000,-0.041000,-0.008000,,0.600489,-0.043000,,
p01,normal,1,10.000000,1,15.279164,0.030000,-0.034000,-0.004000,-0.021039,0.020120,-0.020000,,
p01,normal,1,10.000000,1,15.319289,0.055000,-0.020000,0.035000,,0.019988,0.011000,,
p01,normal,1,10.000000,1,15.369289,0.025000,0.011000,0.036000,,0.010000,-0.006000,,
p01,normal,1,10.000000,1,15.389289,0.023000,-0.006000,0.017000,,0.010000,0.017000,,
p01,normal,1,10.000000,1,15.409289,0.008000,0.020000,0.028000,,0.470501,-0.042000,,
p01,normal,1,10.000000,1,15.889790,0.010000,-0.040000,-0.030000,0.021025,0.840752,-0.049000,,
p01,normal,1,10.000000,1,16.740542,0.027000,-0.049000,-0.022000,0.031558,1.501379,-0.044000,,
p01,normal,1,10.000000,1,18.251921,0.037000,-0.040000,-0.003000,0.010520,,,,
p01,normal,1,10.000000,2,1.140998,0.011000,-0.015000,-0.004000,0.031558,0.730752,-0.051000,,
p01,normal,1,10.000000,2,1.881750,0.025000,-0.050000,-0.025000,0.131406,0.440376,-0.036000,,
p01,normal,1,10.000000,2,2.332126,0.019000,-0.034000,-0.015000,0.026298,0.510501,-0.027000,,
p01,normal,1,10.000000,2,2.862627,0.024000,-0.026000,-0.002000,0.021039,0.700627,-0.011000,,
p01,normal,1,10.000000,2,3.583254,0.013000,-0.011000,0.002000,0.026298,0.640636,-0.027000,,
p01,normal,1,10.000000,2,4.243890,0.026000,-0.027000,-0.001000,0.036816,2.232130,-0.011000,,
p01,normal,1,10.000000,2,6.496010,0.010000,-0.006000,0.004000,0.015779,,,,
p01,normal,1,10.000000,2,9.318642,0.020000,-0.020000,0.000000,-0.021025,2.572381,-0.028000,,
p01,normal,1,10.000000,2,11.911023,0.010000,-0.024000,-0.014000,0.005260,0.860877,-0.030000,,
p01,normal,1,10.000000,2,12.781900,0.016000,-0.025000,-0.009000,0.000000,0.550500,-0.054000,,
p01,normal,1,10.000000,2,13.342401,0.014000,-0.049000,-0.035000,0.010512,0.240250,-0.050000,,
p01,normal,1,10.000000,2,13.602651,0.015000,-0.046000,-0.031000,0.047306,0.110125,-0.031000,,
p01,normal,1,10.000000,2,13.732777,0.010000,-0.031000,-0.021000,0.000000,0.039996,-0.034000,,
p01,normal,1,10.000000,2,13.782777,0.010000,-0.034000,-0.024000,,0.040000,-0.035000,,
p01,normal,1,10.000000,2,13.832777,0.011000,-0.035000,-0.024000,,0.030124,-0.034000,,
p01,normal,1,10.000000,2,13.872902,0.008000,-0.034000,-0.026000,,0.680389,-0.041000,,
p01,normal,1,10.000000,2,14.563291,0.011000,-0.037000,-0.026000,0.026314,0.530499,-0.031000,,
p01,normal,1,10.000000,2,15.103790,0.010000,-0.020000,-0.010000,0.000000,,,,
p01,normal,1,10.000000,3,0.460500,0.025000,0.021000,0.046000,0.042050,0.550500,0.028000,,
p01,normal,1,10.000000,3,1.031000,0.016000,0.031000,0.047000,-0.005260,,,,
p01,normal,1,10.000000,3,2.552374,0.038000,-0.007000,0.031000,0.026298,0.810754,-0.004000,,
p01,normal,1,10.000000,3,3.383128,0.012000,-0.004000,0.008000,0.047336,0.340250,0.008000,,
p01,normal,1,10.000000,3,3.743498,0.024000,0.008000,0.032000,0.026298,0.370375,0.020000,,
p01,normal,1,10.000000,3,4.133873,0.031000,0.020000,0.051000,0.031558,0.730736,0.012000,,
p01,normal,1,10.000000,3,4.894623,0.012000,0.012000,0.024000,0.015769,0.230245,0.017000,,
p01,normal,1,10.000000,3,5.144872,0.010000,0.022000,0.032000,0.005256,2.882623,0.004000,,
p01,normal,1,10.000000,3,8.037496,0.018000,0.007000,0.025000,-0.005260,0.570499,0.001000,,
p01,normal,1,10.000000,3,8.617995,0.031000,0.003000,0.034000,0.042078,0.790750,0.003000,,
p01,normal,1,10.000000,3,9.428745,0.024000,0.005000,0.029000,0.036818,,,,
p01,normal,1,10.000000,3,10.850124,0.016000,-0.030000,-0.014000,-0.026644,0.490500,-0.043000,,
p01,normal,1,10.000000,3,11.360619,0.017000,-0.031000,-0.014000,0.052562,0.620499,-0.025000,,
p01,normal,1,10.000000,3,12.001118,0.016000,-0.017000,-0.001000,0.005260,0.230125,-0.003000,,
p01,normal,1,10.000000,3,12.251368,0.028000,-0.003000,0.025000,0.031560,0.450501,-0.001000,,
p01,normal,1,10.000000,3,12.721869,0.009000,0.001000,0.010000,0.000000,,,,
p01,normal,2,12.500000,1,1.521499,0.022000,-0.019000,0.003000,0.047306,0.100000,-0.020000,,
p01,normal,2,12.500000,1,1.641499,0.021000,-0.020000,0.001000,0.230000,0.560615,-0.056000,,
p01,normal,2,12.500000,1,2.212124,0.064000,-0.052000,0.012000,-0.005257,0.420380,-0.014000,,
p01,normal,2,12.500000,1,2.652504,0.033000,-0.014000,0.019000,0.094615,0.500500,0.004000,,
p01,normal,2,12.500000,1,3.182998,0.032000,0.006000,0.038000,0.015769,0.760750,0.006000,,
p01,normal,2,12.500000,1,3.963748,0.018000,0.007000,0.025000,0.015769,1.611501,-0.015000,,
p01,normal,2,12.500000,1,5.595249,0.016000,-0.010000,0.006000,0.031537,0.035000,-0.257000,,
p01,normal,2,12.500000,1,5.640247,0.301000,-0.257000,0.044000,,0.040121,-0.071000,,
p01,normal,2,12.500000,1,5.695372,0.111000,-0.070000,0.041000,,0.650624,-0.014000,,
p01,normal,2,12.500000,1,6.365996,0.013000,-0.012000,0.001000,0.015769,0.480375,-0.006000,,
p01,normal,2,12.500000,1,6.856371,0.029000,-0.006000,0.023000,0.021039,1.151124,-0.013000,,
p01,normal,2,12.500000,1,8.027495,0.022000,-0.013000,0.009000,0.063075,0.600500,-0.120000,,
p01,normal,2,12.500000,1,8.647995,0.080000,-0.120000,-0.040000,0.536489,0.450375,-0.060000,,
p01,normal,2,12.500000,1,9.118495,0.018000,-0.060000,-0.042000,0.073636,0.390374,-0.072000,,
p01,normal,2,12.500000,1,9.528869,0.019000,-0.072000,-0.053000,0.073636,0.270250,-0.063000,,
p01,normal,2,12.500000,1,9.819119,0.049000,-0.058000,-0.009000,0.015779,,,,
p01,normal,2,12.500000,2,0.655625,0.024000,0.010000,0.034000,-0.005260,0.840875,-0.036000,,
p01,normal,2,12.500000,2,1.506499,0.037000,-0.031000,0.006000,0.021025,0.610500,-0.034000,,
p01,normal,2,12.500000,2,2.136999,0.052000,-0.033000,0.019000,0.068376,0.910874,-0.030000,,
p01,normal,2,12.500000,2,3.077873,0.029000,-0.027000,0.002000,0.063116,0.660625,-0.025000,,
p01,normal,2,12.500000,2,3.758498,0.056000,-0.025000,0.031000,0.078895,0.630504,-0.021000,,
p01,normal,2,12.500000,2,4.419127,0.017000,-0.019000,-0.002000,0.052596,1.111125,-0.026000,,
p01,normal,2,12.500000,2,5.550247,0.009000,-0.022000,-0.013000,0.000000,0.370254,-0.035000,,
p01,normal,2,12.500000,2,5.930501,0.028000,-0.035000,-0.007000,0.036817,0.330236,-0.030000,,
p01,normal,2,12.500000,2,6.280871,0.030000,-0.029000,0.001000,0.031560,0.410375,-0.037000,,
p01,normal,2,12.500000,2,6.711246,0.045000,-0.036000,0.009000,0.042078,0.760749,-0.064000,,
p01,normal,2,12.500000,2,7.501995,0.036000,-0.061000,-0.025000,-0.010519,0.480506,-0.054000,,
p01,normal,2,12.500000,2,7.992501,0.023000,-0.054000,-0.031000,0.084097,0.410375,-0.048000,,
p01,normal,2,12.500000,2,8.422870,0.045000,-0.048000,-0.003000,0.052601,,,,
p01,normal,2,12.500000,3,0.420374,0.013000,-0.005000,0.008000,0.036818,1.000875,-0.039000,,
p01,normal,2,12.500000,3,1.431249,0.020000,-0.036000,-0.016000,0.052598,0.460374,-0.028000,,
p01,normal,2,12.500000,3,1.911748,0.040000,-0.026000,0.014000,-0.005260,0.420374,-0.029000,,
p01,normal,2,12.500000,3,2.352123,0.039000,-0.027000,0.012000,0.063116,0.510496,-0.035000,,
p01,normal,2,12.500000,3,2.882623,0.019000,-0.035000,-0.016000,0.063118,0.400375,-0.030000,,
p01,normal,2,12.500000,3,3.302998,0.046000,-0.030000,0.016000,0.031558,0.810750,-0.019000,,
p01,normal,2,12.500000,3,4.143872,0.027000,-0.018000,0.009000,0.015769,0.450376,-0.027000,,
p01,normal,2,12.500000,3,4.614248,0.018000,-0.024000,-0.006000,0.026298,0.490488,-0.022000,,
p01,normal,2,12.500000,3,5.124747,0.020000,-0.020000,0.000000,0.021025,0.360375,-0.040000,,
p01,normal,2,12.500000,3,5.495121,0.027000,-0.036000,-0.009000,0.031538,0.390382,-0.027000,,
p01,normal,2,12.500000,3,5.895503,0.025000,-0.022000,0.003000,-0.005256,0.330258,-0.010000,,
p01,normal,2,12.500000,3,6.235754,0.028000,-0.010000,0.018000,0.057854,0.830749,-0.027000,,
p01,normal,2,12.500000,3,7.086495,0.029000,-0.027000,0.002000,0.047337,0.320250,-0.132000,,
p01,normal,2,12.500000,3,7.426870,0.101000,-0.132000,-0.031000,0.646943,0.029992,-0.137000,,
p01,normal,2,12.500000,3,7.466870,0.104000,-0.137000,-0.033000,,0.100125,-0.144000,,
p01,normal,2,12.500000,3,7.576995,0.105000,-0.144000,-0.039000,1.108614,0.030000,-0.146000,,
p01,normal,2,12.500000,3,7.616995,0.100000,-0.146000,-0.046000,,0.350250,-0.075000,,
p01,normal,2,12.500000,3,7.997370,0.022000,-0.075000,-0.053000,0.084155,0.280249,-0.071000,,
p01,normal,2,12.500000,3,8.297619,0.008000,-0.068000,-0.060000,0.068377,0.110125,-0.060000,,
p01,normal,2,12.500000,3,8.417744,0.036000,-0.055000,-0.019000,-0.045403,0.080126,-0.062000,,
p01,normal,2,12.500000,3,8.507870,0.042000,-0.062000,-0.020000,0.536655,0.010000,-0.062000,,
p01,normal,2,12.500000,3,8.527869,0.042000,-0.062000,-0.020000,,,,,
p01,normal,3,16.500000,1,0.640624,0.043000,-0.041000,0.002000,0.089415,0.500500,-0.018000,,
p01,normal,3,16.500000,1,1.161124,0.013000,-0.018000,-0.005000,0.078844,0.200125,-0.049000,,
p01,normal,3,16.500000,1,1.371249,0.008000,-0.049000,-0.041000,0.163051,0.190255,-0.062000,,
p01,normal,3,16.500000,1,1.571504,0.022000,-0.062000,-0.040000,0.110378,0.150129,-0.065000,,
p01,normal,3,16.500000,1,1.731628,0.026000,-0.065000,-0.039000,0.166523,0.120124,-0.039000,,
p01,normal,3,16.500000,1,1.871748,0.009000,-0.036000,-0.027000,-0.024974,0.200263,-0.034000,,
p01,normal,3,16.500000,1,2.082011,0.037000,-0.034000,0.003000,0.036792,0.270250,-0.007000,,
p01,normal,3,16.500000,1,2.392248,0.021000,-0.006000,0.015000,0.031558,1.251123,-0.035000,,
p01,normal,3,16.500000,1,3.663372,0.016000,-0.034000,-0.018000,0.042078,0.310371,-0.033000,,
p01,normal,3,16.500000,1,3.993747,0.011000,-0.033000,-0.022000,0.063075,0.390375,-0.046000,,
p01,normal,3,16.500000,1,4.394122,0.029000,-0.046000,-0.017000,0.089356,0.450374,-0.038000,,
p01,normal,3,16.500000,1,4.874496,0.037000,-0.038000,-0.001000,0.052597,0.550513,-0.017000,,
p01,normal,3,16.500000,1,5.455134,0.031000,-0.016000,0.015000,0.042048,0.800762,-0.039000,,
p01,normal,3,16.500000,1,6.275883,0.076000,-0.039000,0.037000,0.204981,0.040005,-0.001000,,
p01,normal,3,16.500000,1,6.335875,0.011000,-0.001000,0.010000,,0.860869,-0.045000,,
p01,normal,3,16.500000,1,7.206745,0.016000,-0.045000,-0.029000,0.141924,0.650635,-0.086000,,
p01,normal,3,16.500000,1,7.877380,0.043000,-0.083000,-0.040000,0.047303,0.270250,-0.048000,,
p01,normal,3,16.500000,1,8.167619,0.013000,-0.044000,-0.031000,0.015769,0.320250,-0.055000,,
p01,normal,3,16.500000,1,8.497869,0.021000,-0.054000,-0.033000,0.073636,0.240238,-0.033000,,
p01,normal,3,16.500000,1,8.758119,0.035000,-0.032000,0.003000,0.010519,,,,
p01,normal,3,16.500000,2,1.191000,0.037000,0.002000,0.039000,0.097375,0.640625,-0.010000,,
p01,normal,3,16.500000,2,1.841624,0.069000,-0.009000,0.060000,0.015779,0.430495,0.013000,,
p01,normal,3,16.500000,2,2.292125,0.047000,0.013000,0.060000,0.047306,0.880749,0.016000,,
p01,normal,3,16.500000,2,3.202873,0.009000,0.020000,0.029000,0.031560,0.710749,-0.005000,,
p01,normal,3,16.500000,2,3.923622,0.023000,-0.003000,0.020000,0.005256,0.470368,-0.009000,,
p01,normal,3,16.500000,2,4.414001,0.045000,-0.008000,0.037000,0.094675,0.310375,0.015000,,
p01,normal,3,16.500000,2,4.744372,0.017000,0.015000,0.032000,0.110381,0.480374,0.018000,,
p01,normal,3,16.500000,2,5.234746,0.023000,0.020000,0.043000,0.015779,0.820750,-0.032000,,
p01,normal,3,16.500000,2,6.075621,0.061000,-0.032000,0.029000,0.220767,0.440377,-0.040000,,
p01,normal,3,16.500000,2,6.525998,0.057000,-0.034000,0.023000,-0.026298,,,,
p01,normal,3,16.500000,3,0.000000,0.012000,-0.026000,-0.014000,,0.099996,-0.023000,,
p01,normal,3,16.500000,3,0.110000,0.008000,-0.023000,-0.015000,0.090004,,,,
p01,normal,4,25.000000,1,0.485499,0.058000,-0.017000,0.041000,0.163892,0.465500,-0.051000,,
p01,normal,4,25.000000,1,0.985999,0.108000,-0.050000,0.058000,0.068333,0.475374,0.011000,,
p01,normal,4,25.000000,1,1.491373,0.042000,0.011000,0.053000,0.110454,0.400378,-0.010000,,
p01,normal,4,25.000000,1,1.911752,0.028000,-0.010000,0.018000,0.094675,0.515495,-0.046000,,
p01,normal,4,25.000000,1,2.447248,0.063000,-0.041000,0.022000,0.068376,0.365374,-0.014000,,
p01,normal,4,25.000000,1,2.827622,0.048000,-0.013000,0.035000,0.021039,0.425510,-0.052000,,
p01,normal,4,25.000000,1,3.278132,0.039000,-0.052000,-0.013000,0.336382,0.455375,-0.110000,,
p01,normal,4,25.000000,1,3.753497,0.063000,-0.110000,-0.047000,0.284024,,,,
p01,normal,4,25.000000,2,0.295250,0.076000,-0.022000,0.054000,0.216070,0.010005,0.054000,,
p01,normal,4,25.000000,2,0.350380,0.079000,0.059000,0.138000,,0.010000,0.069000,,
p01,normal,4,25.000000,2,0.370375,0.087000,0.069000,0.156000,,0.025000,0.044000,,
p01,normal,4,25.000000,2,0.430375,0.042000,0.044000,0.086000,,0.485499,-0.009000,,
p01,normal,4,25.000000,2,0.925874,0.093000,-0.006000,0.087000,0.015779,0.690631,-0.007000,,
p01,normal,4,25.000000,2,1.656505,0.056000,-0.002000,0.054000,0.066622,0.880749,-0.059000,,
p01,normal,4,25.000000,2,2.557373,0.021000,-0.058000,-0.037000,0.126233,0.280262,-0.069000,,
