participant,type_label,trial_id,width_mm,dur_s,dist_m,dphi_rad,lead_post,inv_speed,kappa_density
p10,corner,6,10.0,0.380375,0.038,0.0,0.008,10.009866,0.0
p10,corner,6,10.0,0.410375,0.022,1.570796,0.037,18.653404,71.399833
p10,corner,6,10.0,1.671625,0.044,0.0,0.15,37.991486,0.0
p10,corner,6,10.0,0.090017,0.003,0.0,0.018,30.005773,0.0
p10,corner,6,10.0,0.260125,0.011,0.0,0.073,23.64772,0.0
p10,corner,6,10.0,0.100125,0.003,0.0,0.057,33.375025,0.0
p10,corner,6,10.0,1.95175,0.052,1.570796,0.053,37.533659,30.207622
p10,corner,6,10.0,1.391249,0.088,0.0,0.034,15.80965,0.0
p10,corner,7,12.5,1.571504,0.189,1.570796,0.128,8.314837,8.311092
p10,corner,7,12.5,1.39125,0.108,1.570796,0.021,12.881946,14.54441
p10,corner,7,12.5,0.27025,0.034,0.0,0.01,7.948532,0.0
p10,corner,7,12.5,0.435375,0.051,0.0,0.072,8.53676,0.0
p10,corner,7,12.5,1.001005,0.035,1.570796,0.013,28.600134,44.879895
p10,corner,7,12.5,0.450375,0.017,0.0,0.056,26.492638,0.0
p10,corner,7,12.5,0.110125,0.006,0.0,0.039,18.354177,0.0
p10,corner,7,12.5,0.120126,0.004,0.0,0.031,30.031383,0.0
p10,corner,7,12.5,0.070121,0.009,1.570796,0.029,7.791254,174.532925
p10,corner,7,12.5,0.26025,0.006,0.0,0.025,43.374976,0.0
p10,corner,7,12.5,0.550496,0.027,0.0,0.013,20.388736,0.0
p10,corner,7,12.5,0.690625,0.071,0.0,0.015,9.727115,0.0
p10,corner,7,12.5,0.300363,0.041,0.0,0.037,7.325928,0.0
p10,corner,7,12.5,1.781625,0.085,1.570796,0.055,20.960297,18.479957
p10,corner,7,12.5,0.450375,0.016,0.0,0.002,28.148428,0.0
p10,corner,7,12.5,2.081875,0.092,1.570796,0.001,22.629077,17.073873
p10,corner,7,12.5,0.955875,0.055,1.570796,0.061,17.379544,28.559933
p10,corner,7,12.5,0.940874,0.057,0.0,0.056,16.506563,0.0
p10,corner,7,12.5,1.36125,0.052,1.570796,0.046,26.177883,30.207622
p10,corner,7,12.5,1.061,0.095,0.0,-0.2,11.168422,0.0
p10,corner,7,12.5,0.590495,0.095,0.0,0.08,6.215741,0.0
p10,corner,7,12.5,1.031,0.053,1.570796,0.026,19.452833,29.637667
p10,corner,7,12.5,1.6215,0.104,1.570796,0.015,15.591342,15.103811
p10,corner,7,12.5,0.4905,0.053,0.0,0.064,9.254716,0.0
p10,corner,7,12.5,0.930875,0.063,1.570796,0.076,14.775795,24.933275
p10,corner,7,12.5,0.630511,0.043,0.0,0.115,14.663048,0.0
p10,corner,7,12.5,1.651499,0.081,1.570796,0.063,20.388877,19.392547
p10,corner,7,12.5,0.76075,0.08,0.0,0.042,9.509373,0.0
p10,corner,8,16.5,0.4905,0.061,0.0,0.085,8.040983,0.0
p10,corner,8,16.5,0.690625,0.045,0.0,0.058,15.347226,0.0
p10,corner,8,16.5,0.060125,0.007,1.570796,0.103,8.589336,224.399475
p10,corner,8,16.5,0.961,0.062,1.570796,0.089,15.499999,25.335425
p10,corner,8,16.5,0.43037,0.09,0.0,0.074,4.78189,0.0
p10,corner,8,16.5,0.520496,0.047,1.570796,0.063,11.074386,33.421198
p10,corner,8,16.5,0.880875,0.076,0.0,0.114,11.590462,0.0
p10,corner,8,16.5,0.420375,0.063,1.570796,0.041,6.672617,24.933275
p10,corner,8,16.5,0.310374,0.073,0.0,0.053,4.251696,0.0
p10,corner,8,16.5,0.089996,0.004,0.0,0.037,22.499025,0.0
p10,corner,8,16.5,0.130117,0.032,0.0,0.028,4.066169,0.0
p10,corner,8,16.5,0.660625,0.043,0.0,-0.008,15.363377,0.0
p10,corner,8,16.5,0.550504,0.1,1.570796,0.035,5.50504,15.707963
p10,corner,8,16.5,0.510499,0.043,0.0,0.062,11.872064,0.0
p10,corner,8,16.5,0.24025,0.033,1.570796,0.043,7.280299,47.599889
p10,corner,8,16.5,0.540501,0.056,0.0,0.091,9.651806,0.0
p10,corner,8,16.5,0.120129,0.043,0.0,0.096,2.793695,0.0
p10,corner,8,16.5,1.301119,0.129,1.570796,0.048,10.086193,12.176716
p10,corner,8,16.5,0.340249,0.06,0.0,0.036,5.670818,0.0
p10,corner,8,16.5,0.620625,0.052,1.570796,0.055,11.935092,30.207622
p10,corner,8,16.5,0.30025,0.035,0.0,0.035,8.578566,0.0
p10,corner,9,25.0,0.6705,0.115,0.0,0.144,5.830435,0.0
p10,corner,9,25.0,0.36025,0.058,1.570796,0.041,6.211203,27.082695
p10,corner,9,25.0,0.640635,0.099,1.570796,0.011,6.471058,15.86663
p10,corner,9,25.0,0.730625,0.14,1.570796,0.183,5.218749,11.219974
p10,corner,9,25.0,0.12,0.019,0.0,0.036,6.315796,0.0
p10,corner,9,25.0,0.200125,0.024,0.0,0.073,8.338551,0.0
p10,corner,9,25.0,0.360379,0.048,1.570796,0.051,7.5079,32.724923
p10,corner,9,25.0,0.160125,0.034,0.0,0.005,4.709552,0.0
p10,corner,9,25.0,0.210248,0.03,0.0,-0.01,7.008274,0.0
p10,corner,9,25.0,0.860744,0.148,1.570796,0.098,5.815836,10.613489
p10,corner,9,25.0,0.300375,0.041,1.570796,-0.02,7.326225,38.312106
p10,corner,9,25.0,0.27024,0.033,0.0,0.025,8.189086,0.0
p10,corner,9,25.0,0.050125,0.011,0.0,0.08,4.556829,0.0
p10,corner,9,25.0,1.020874,0.083,0.0,0.121,12.299687,0.0
p10,corner,9,25.0,0.060002,0.023,1.570796,0.158,2.608786,68.295492
p10,corner,9,25.0,0.480499,0.077,0.0,0.117,6.240247,0.0
p10,corner,9,25.0,0.540505,0.113,1.570796,0.067,4.783229,13.900852
p10,corner,9,25.0,0.140125,0.028,0.0,0.069,5.004474,0.0
p10,corner,9,25.0,0.440379,0.065,1.570796,0.039,6.775064,24.166097
p10,corner,9,25.0,0.900884,0.135,1.570796,-0.001,6.673216,11.635528
p10,corner,9,25.0,0.350365,0.068,0.0,0.12,5.152425,0.0
p10,corner,9,25.0,0.350382,0.039,1.570796,0.141,8.984156,40.276829
p10,corner,9,25.0,0.370374,0.048,0.0,0.09,7.716124,0.0
p10,corner,9,25.0,0.090125,0.028,1.570796,0.044,3.218753,56.099869
p10,corner,9,25.0,0.360375,0.076,0.0,0.053,4.741775,0.0
p10,corner,10,50.0,0.4805,0.115,1.570796,0.064,4.178261,13.659098
p10,corner,10,50.0,0.190124,0.068,1.570796,-0.024,2.795942,23.099946
p10,corner,10,50.0,0.130125,0.066,0.0,0.003,1.971595,0.0
p10,corner,10,50.0,0.100125,0.03,0.0,0.047,3.33751,0.0
p10,corner,10,50.0,0.079989,0.039,0.0,0.015,2.051005,0.0
p10,corner,10,50.0,0.20025,0.04,0.0,0.011,5.006254,0.0
p10,corner,10,50.0,0.340251,0.094,1.570796,0.067,3.619694,16.710599
p10,corner,10,50.0,0.26025,0.056,0.0,0.11,4.647323,0.0
p10,corner,10,50.0,0.440371,0.087,1.570796,0.102,5.061733,18.05513
p10,corner,10,50.0,0.18012,0.04,1.570796,0.09,4.503006,39.269908
p10,corner,10,50.0,0.090125,0.027,0.0,0.049,3.337957,0.0
p10,corner,10,50.0,0.370364,0.097,1.570796,0.075,3.818185,16.193777
p10,corner,10,50.0,0.150136,0.014,0.0,-0.008,10.724017,0.0
p10,corner,10,50.0,0.5505,0.146,1.570796,0.1,3.770549,10.758879
p10,corner,10,50.0,0.430487,0.1,1.570796,0.067,4.304872,15.707963
p10,straight,11,10.0,1.961886,0.176,0.0,0.031,11.147079,0.0
p10,straight,11,10.0,2.142,0.135,0.0,0.018,15.866666,0.0
p10,straight,11,10.0,0.150125,0.014,0.0,-0.019,10.723216,0.0
p10,straight,11,10.0,0.370375,0.03,0.0,0.015,12.345839,0.0
p10,straight,11,10.0,0.260241,0.009,0.0,0.022,28.91567,0.0
p10,straight,11,10.0,0.840758,0.06,0.0,0.079,14.012631,0.0
p10,straight,11,10.0,0.5805,0.06,0.0,0.033,9.675002,0.0
p10,straight,11,10.0,0.28025,0.014,0.0,0.016,20.017879,0.0
p10,straight,11,10.0,0.090125,0.008,0.0,0.012,11.265635,0.0
p10,straight,11,10.0,0.5805,0.06,0.0,0.008,9.674998,0.0
p10,straight,11,10.0,0.790736,0.067,0.0,0.035,11.802026,0.0
p10,straight,11,10.0,0.73075,0.039,0.0,0.037,18.737176,0.0
p10,straight,11,10.0,0.050129,0.005,0.0,0.113,10.025787,0.0
p10,straight,11,10.0,1.030875,0.083,0.0,0.103,12.420177,0.0
p10,straight,11,10.0,0.570501,0.034,0.0,0.03,16.77943,0.0
p10,straight,11,10.0,0.750746,0.08,0.0,0.062,9.384325,0.0
p10,straight,11,10.0,0.865761,0.072,0.0,0.035,12.024462,0.0
p10,straight,11,10.0,0.58062,0.061,0.0,0.048,9.518358,0.0
p10,straight,12,12.5,0.27025,0.021,0.0,0.032,12.86904,0.0
p10,straight,12,12.5,2.312125,0.222,0.0,0.016,10.414977,0.0
p10,straight,12,12.5,0.090115,0.024,0.0,0.006,3.754795,0.0
p10,straight,12,12.5,0.05,0.012,0.0,-0.003,4.166702,0.0
p10,straight,12,12.5,0.370375,0.06,0.0,0.035,6.172919,0.0
p10,straight,12,12.5,0.37025,0.06,0.0,0.045,6.170833,0.0
p10,straight,12,12.5,0.30025,0.061,0.0,-0.002,4.922128,0.0
p10,straight,12,12.5,0.510499,0.075,0.0,-0.007,6.80665,0.0
p10,straight,12,12.5,0.6005,0.073,0.0,-0.007,8.226029,0.0
p10,straight,12,12.5,0.300375,0.049,0.0,0.008,6.130107,0.0
p10,straight,12,12.5,0.22025,0.028,0.0,0.022,7.866076,0.0
p10,straight,12,12.5,0.950875,0.126,0.0,0.072,7.546627,0.0
p10,straight,12,12.5,1.206125,0.168,0.0,0.001,7.179317,0.0
p10,straight,12,12.5,0.17025,0.046,0.0,0.014,3.701086,0.0
p10,straight,13,16.5,0.51037,0.126,0.0,0.067,4.050556,0.0
p10,straight,13,16.5,0.400261,0.099,0.0,-0.002,4.043042,0.0
p10,straight,13,16.5,0.390375,0.098,0.0,-0.017,3.983417,0.0
p10,straight,13,16.5,0.230125,0.056,0.0,0.125,4.10937,0.0
p10,straight,13,16.5,0.52051,0.156,0.0,0.051,3.336604,0.0
p10,straight,13,16.5,0.22025,0.043,0.0,0.008,5.122096,0.0
p10,straight,13,16.5,0.26025,0.052,0.0,0.035,5.004809,0.0
p10,straight,13,16.5,0.440504,0.157,0.0,0.068,2.805757,0.0
p10,straight,14,25.0,0.5305,0.168,0.0,0.057,3.157738,0.0
p10,straight,14,25.0,0.130129,0.042,0.0,0.022,3.098318,0.0
p10,straight,15,50.0,0.33025,0.142,0.0,0.075,2.325703,0.0
p10,straight,15,50.0,0.129996,0.013,0.0,0.041,9.999697,0.0
p10,straight,15,50.0,0.230124,0.103,0.0,0.029,2.234216,0.0
p10,gentle,26,10.0,0.650628,0.039,0.196437,0.048,16.682772,5.036838
p10,gentle,26,10.0,1.090999,0.078,0.564893,0.04,13.987165,7.242218
p10,gentle,26,10.0,0.210125,0.022,0.157105,0.056,9.551135,7.141147
p10,gentle,26,10.0,0.5605,0.02,0.046496,0.062,28.024995,2.324786
p10,gentle,26,10.0,0.140125,0.008,0.006575,0.026,17.5156,0.821892
p10,gentle,26,10.0,0.180125,0.022,0.098368,0.024,8.187511,4.471259
p10,gentle,26,10.0,0.100136,0.013,0.114265,0.022,7.702736,8.789609
p10,gentle,26,10.0,0.120125,0.005,0.052342,0.043,24.024916,10.468365
p10,gentle,26,10.0,0.430375,0.019,0.208522,0.038,22.651308,10.974851
p10,gentle,26,10.0,0.370375,0.011,0.102211,0.04,33.670447,9.29195
p10,gentle,26,10.0,0.420382,0.022,0.105285,0.01,19.108263,4.785683
p10,gentle,26,10.0,1.041,0.087,0.589071,0.042,11.965513,6.770936
p10,gentle,26,10.0,0.130125,0.009,0.039943,0.068,14.458312,4.438098
p10,gentle,26,10.0,0.745745,0.055,0.535268,0.046,13.558999,9.732138
p10,gentle,26,10.0,0.670621,0.04,0.140146,0.051,16.765529,3.503655
p10,gentle,26,10.0,0.710624,0.054,0.399076,0.042,13.159703,7.390302
p10,gentle,26,10.0,0.660626,0.05,0.273788,0.019,13.212519,5.475769
p10,gentle,26,10.0,0.880875,0.058,0.417424,0.032,15.187498,7.196969
p10,gentle,26,10.0,0.35025,0.017,0.173184,0.03,20.602942,10.187281
p10,gentle,26,10.0,0.08,0.003,0.023562,0.013,26.666641,7.853956
p10,gentle,26,10.0,0.580628,0.021,0.107878,0.021,27.64896,5.137055
p10,gentle,26,10.0,0.29025,0.018,0.019258,0.041,16.125003,1.069912
p10,gentle,26,10.0,0.80075,0.07,0.605192,0.044,11.439283,8.645605
p10,gentle,26,10.0,1.431375,0.077,0.444023,0.032,18.589283,5.766537
p10,gentle,26,10.0,0.320375,0.021,0.091547,0.06,15.255939,4.35938
p10,gentle,26,10.0,0.170124,0.009,0.06989,0.038,18.902673,7.765526
p10,gentle,26,10.0,0.190126,0.011,0.108585,0.049,17.284198,9.871357
p10,gentle,26,10.0,0.260252,0.011,0.122147,0.042,23.659251,11.10431
p10,gentle,26,10.0,1.141,0.051,0.343676,0.034,22.37255,6.73875
p10,gentle,26,10.0,0.971,0.039,0.134304,0.045,24.897435,3.443703
p10,gentle,26,10.0,0.460376,0.048,0.276664,0.048,9.591167,5.763834
p10,gentle,27,12.5,0.420375,0.058,0.549836,0.041,7.247847,9.479926
p10,gentle,27,12.5,0.190259,0.01,0.035514,0.095,19.02585,3.551365
p10,gentle,27,12.5,0.09,0.008,0.010111,0.088,11.249989,1.263937
p10,gentle,27,12.5,0.120125,0.01,0.010174,0.078,12.012529,1.017428
p10,gentle,27,12.5,0.585634,0.06,0.499524,0.07,9.760567,8.325404
p10,gentle,27,12.5,0.54051,0.067,0.281059,0.038,8.067313,4.194904
p10,gentle,27,12.5,0.5805,0.057,0.544081,0.032,10.184209,9.545284
p10,gentle,27,12.5,0.550625,0.053,0.180399,0.032,10.389157,3.40375
p10,gentle,27,12.5,0.550496,0.069,0.62245,0.031,7.978204,9.021016
p10,gentle,27,12.5,0.065125,0.004,0.026486,0.053,16.281188,6.621375
p10,gentle,27,12.5,0.350245,0.031,0.320363,0.149,11.298218,10.334303
p10,gentle,27,12.5,0.460499,0.047,0.266381,0.07,9.797847,5.667676
p10,gentle,27,12.5,0.140125,0.018,0.062808,0.072,7.784724,3.489321
p10,gentle,27,12.5,0.220125,0.018,0.143722,0.065,12.229164,7.984566
p10,gentle,27,12.5,0.310375,0.035,0.36898,0.036,8.86785,10.542284
p10,gentle,27,12.5,1.010875,0.099,0.567335,0.1,10.210854,5.730652
p10,gentle,27,12.5,0.70075,0.064,0.373007,0.04,10.949221,5.828236
p10,gentle,27,12.5,0.355249,0.042,0.281631,0.015,8.458313,6.705489
p10,gentle,27,12.5,0.28025,0.05,0.426607,0.025,5.604992,8.532137
p10,gentle,27,12.5,0.5005,0.033,0.343935,0.113,15.16668,10.422279
p10,gentle,27,12.5,0.610631,0.061,0.215727,0.048,10.010344,3.5365
p10,gentle,27,12.5,0.81075,0.057,0.550467,0.014,14.223684,9.657314
p10,gentle,27,12.5,0.790754,0.058,0.197685,0.027,13.633687,3.408371
p10,gentle,27,12.5,1.211119,0.08,0.68065,0.033,15.13899,8.508127
p10,gentle,28,16.5,0.460506,0.054,0.530255,0.042,8.527893,9.819542
p10,gentle,28,16.5,0.420375,0.053,0.163645,0.04,7.931606,3.087646
p10,gentle,28,16.5,0.580627,0.065,0.607602,0.048,8.932723,9.347727
p10,gentle,28,16.5,0.200134,0.01,0.04165,0.045,20.01338,4.164978
p10,gentle,28,16.5,0.5405,0.054,0.213952,0.05,10.009258,3.962071
p10,gentle,28,16.5,0.670625,0.076,0.570944,0.038,8.824016,7.512418
p10,gentle,28,16.5,0.700743,0.101,0.745801,0.022,6.938049,7.384163
p10,gentle,28,16.5,0.280255,0.026,0.100715,0.027,10.779032,3.873651
p10,gentle,28,16.5,0.6205,0.056,0.546097,0.06,11.080354,9.751728
p10,gentle,28,16.5,0.6405,0.079,0.363938,0.064,8.107596,4.606813
p10,gentle,28,16.5,0.35025,0.05,0.451423,0.04,7.005,9.02846
p10,gentle,28,16.5,0.080125,0.01,0.005505,0.041,8.012509,0.550513
p10,gentle,28,16.5,0.380367,0.048,0.403293,0.007,7.924313,8.401934
p10,gentle,28,16.5,0.320375,0.061,0.303286,0.024,5.252049,4.971898
p10,gentle,28,16.5,0.400371,0.088,0.718673,0.04,4.549671,8.166737
p10,gentle,28,16.5,0.430375,0.055,0.509827,0.064,7.825006,9.269578
p10,gentle,28,16.5,0.4305,0.04,0.091877,0.043,10.762507,2.296913
p10,gentle,28,16.5,0.320261,0.022,0.17516,0.05,14.557318,7.961821
p10,gentle,28,16.5,0.31025,0.038,0.275217,0.032,8.164481,7.242559
p10,gentle,28,16.5,0.480379,0.074,0.479387,0.035,6.491606,6.478202
p10,gentle,29,25.0,0.27025,0.043,0.247561,0.036,6.284886,5.757221
p10,gentle,29,25.0,0.290249,0.045,0.198088,0.058,6.449975,4.401965
p10,gentle,29,25.0,0.050141,0.01,0.1038,0.04,5.01411,10.37998
p10,gentle,29,25.0,0.440386,0.065,0.355784,0.034,6.77517,5.473603
p10,gentle,29,25.0,0.26025,0.053,0.460185,0.045,4.910375,8.682739
p10,gentle,29,25.0,0.140125,0.016,0.163508,0.062,8.757815,10.219231
p10,gentle,29,25.0,0.680628,0.098,0.599142,0.084,6.945184,6.113695
p10,gentle,29,25.0,0.670625,0.095,0.513915,0.034,7.05921,5.409636
p10,gentle,29,25.0,0.495501,0.095,0.511022,0.069,5.2158,5.379175
p10,gentle,29,25.0,0.180247,0.015,0.129877,0.024,12.016455,8.658467
p10,gentle,29,25.0,0.430386,0.065,0.484745,0.052,6.621317,7.457616
p10,gentle,29,25.0,0.4505,0.074,0.544784,0.055,6.087838,7.361945
p10,gentle,29,25.0,0.220125,0.028,0.180654,0.023,7.861614,6.451928
p10,gentle,29,25.0,0.330375,0.047,0.255892,0.022,7.029259,5.44452
p10,gentle,29,25.0,0.23025,0.041,0.408925,0.0,5.615845,9.973782
p10,gentle,29,25.0,0.14013,0.017,0.07157,0.015,8.242958,4.210001
p10,gentle,29,25.0,0.130125,0.024,0.034535,0.001,5.421877,1.438957
p10,gentle,29,25.0,0.140125,0.046,0.390851,0.004,3.046191,8.496766
p10,gentle,30,50.0,0.070125,0.024,0.136699,0.18,2.921869,5.695774
p10,gentle,30,50.0,0.450375,0.15,1.100678,0.159,3.002497,7.33785
p10,gentle,30,50.0,0.440379,0.188,1.122345,0.112,2.342442,5.96992
p10,sharp,31,10.0,0.4905,0.019,0.120755,0.019,25.815801,6.355541
p10,sharp,31,10.0,0.080125,0.004,0.027459,0.018,20.031273,6.864775
p10,sharp,31,10.0,0.100127,0.005,0.044142,0.05,20.025444,8.828474
p10,sharp,31,10.0,1.010875,0.054,1.396284,0.057,18.719907,25.857112
p10,sharp,31,10.0,2.662499,0.098,0.418226,0.025,27.168357,4.267608
p10,sharp,31,10.0,0.130128,0.005,0.057115,0.05,26.025581,11.423079
p10,sharp,31,10.0,0.320375,0.018,0.388654,0.044,17.798622,21.591877
p10,sharp,31,10.0,0.340257,0.015,0.53494,0.014,22.683811,35.662643
p10,sharp,31,10.0,0.670625,0.018,0.375912,0.03,37.256956,20.883983
p10,sharp,31,10.0,0.690625,0.03,0.183327,0.054,23.020832,6.110897
p10,sharp,31,10.0,0.350383,0.017,0.022215,0.047,20.610753,1.306755
p10,sharp,31,10.0,0.190125,0.008,0.002994,0.033,23.765594,0.374204
p10,sharp,31,10.0,0.360374,0.01,0.016116,0.029,36.037397,1.611555
p10,sharp,31,10.0,2.101874,0.056,0.737895,0.03,37.533471,13.176703
p10,sharp,31,10.0,0.07,0.003,0.109588,0.018,23.333391,36.529383
p10,sharp,31,10.0,0.64062,0.014,0.469276,0.023,45.758571,33.5197
p10,sharp,31,10.0,0.620625,0.039,0.385224,0.015,15.913456,9.877529
p10,sharp,31,10.0,1.021011,0.039,1.14266,0.042,26.179766,29.298975
p10,sharp,31,10.0,1.021006,0.055,0.246806,0.092,18.563747,4.487379
p10,sharp,31,10.0,0.510499,0.035,0.11444,0.009,14.585686,3.269715
p10,sharp,31,10.0,1.131129,0.052,1.333248,0.051,21.752481,25.639382
p10,sharp,31,10.0,0.83075,0.05,0.345415,0.038,16.615005,6.908293
p10,sharp,31,10.0,0.94088,0.039,0.083091,0.029,24.125136,2.130544
p10,sharp,31,10.0,0.240248,0.013,0.098966,0.016,18.480631,7.612773
p10,sharp,31,10.0,0.780758,0.04,1.048156,0.04,19.518954,26.203901
p10,sharp,31,10.0,0.700625,0.023,0.356554,0.091,30.461964,15.502355
p10,sharp,31,10.0,0.16025,0.008,0.049965,0.029,20.031244,6.245585
p10,sharp,31,10.0,0.130125,0.007,0.028812,0.046,18.589292,4.116034
p10,sharp,31,10.0,0.120125,0.004,0.012071,0.039,30.031323,3.017721
p10,sharp,31,10.0,0.380381,0.019,0.020345,0.017,20.020046,1.070764
p10,sharp,31,10.0,0.4905,0.019,0.02983,0.014,25.815801,1.569995
p10,sharp,31,10.0,2.192,0.101,1.757401,0.038,21.702972,17.400006
p10,sharp,31,10.0,0.830739,0.04,0.205231,0.027,20.768481,5.130785
p10,sharp,31,10.0,2.071999,0.093,1.65615,0.058,22.27956,17.808067
p10,sharp,31,10.0,2.152,0.087,0.717598,0.011,24.735632,8.248247
p10,sharp,31,10.0,1.096,0.031,0.900281,0.033,35.354837,29.041318
p10,sharp,31,10.0,1.056008,0.057,0.245593,0.076,18.526458,4.308645
p10,sharp,31,10.0,0.200121,0.007,0.008824,0.029,28.588704,1.260516
p10,sharp,32,12.5,0.6205,0.025,0.155238,0.015,24.819994,6.209524
p10,sharp,32,12.5,1.5515,0.102,1.674947,0.06,15.210785,16.421046
p10,sharp,32,12.5,0.700625,0.052,0.230809,0.112,13.473557,4.43863
p10,sharp,32,12.5,0.670625,0.034,0.943849,0.048,19.724271,27.760272
p10,sharp,32,12.5,0.700625,0.041,0.570338,0.043,17.088419,13.910675
p10,sharp,32,12.5,1.140995,0.07,0.194005,0.047,16.299929,2.771505
p10,sharp,32,12.5,0.760763,0.046,1.148728,0.05,16.53833,24.972341
p10,sharp,32,12.5,0.710625,0.029,0.440613,0.03,24.5043,15.193546
p10,sharp,32,12.5,0.150125,0.006,0.033931,0.029,25.020838,5.655249
p10,sharp,32,12.5,0.170125,0.008,0.030087,0.031,21.265626,3.760896
p10,sharp,32,12.5,0.08012,0.005,0.013206,0.034,16.02397,2.641255
p10,sharp,32,12.5,0.23025,0.02,0.013265,0.025,11.512494,0.663246
p10,sharp,32,12.5,2.061875,0.091,1.543833,0.032,22.657971,16.965193
p10,sharp,32,12.5,0.14012,0.015,0.017836,0.034,9.341335,1.18907
p10,sharp,32,12.5,0.170138,0.02,0.084491,0.018,8.506894,4.224559
p10,sharp,32,12.5,0.490375,0.028,0.388563,0.059,17.513403,13.877252
p10,sharp,32,12.5,1.33125,0.077,1.37023,0.051,17.28896,17.795195
p10,sharp,32,12.5,0.5205,0.041,0.097352,0.108,12.695121,2.374432
p10,sharp,32,12.5,0.140125,0.006,0.042863,0.064,23.354133,7.143883
p10,sharp,32,12.5,1.81175,0.089,1.646792,0.067,20.356744,18.503283
p10,sharp,32,12.5,1.041005,0.041,0.055688,0.048,25.390369,1.358233
p10,sharp,32,12.5,0.690625,0.025,0.172381,0.031,27.625008,6.895222
p10,sharp,32,12.5,0.410368,0.023,0.513841,0.035,17.842085,22.340935
p10,sharp,32,12.5,1.130999,0.063,1.045108,0.043,17.952366,16.589015
p10,sharp,32,12.5,0.560615,0.034,0.037381,0.073,16.488685,1.099433
p10,sharp,32,12.5,1.811624,0.093,1.698845,0.038,19.479828,18.267148
p10,sharp,32,12.5,0.430375,0.014,0.017415,0.107,30.741079,1.24392
p10,sharp,32,12.5,0.30025,0.023,0.100774,0.078,13.05434,4.38149
p10,sharp,32,12.5,1.80175,0.096,1.717976,0.07,18.768229,17.895584
p10,sharp,32,12.5,0.430376,0.015,0.023966,0.013,28.691737,1.597731
p10,sharp,32,12.5,0.440375,0.055,0.244043,0.038,8.00682,4.437145
p10,sharp,32,12.5,1.161,0.055,1.405434,0.057,21.109091,25.553349
p10,sharp,32,12.5,1.101125,0.064,0.208136,0.028,17.205078,3.252132
p10,sharp,32,12.5,0.210127,0.008,0.022796,0.004,26.26586,2.849464
p10,sharp,32,12.5,0.190251,0.007,0.03792,0.103,27.178662,5.417158
p10,sharp,32,12.5,0.500375,0.021,0.228778,0.043,23.827371,10.894181
p10,sharp,32,12.5,1.130994,0.05,1.325705,0.054,22.619886,26.514091
p10,sharp,32,12.5,0.4305,0.03,0.157669,0.045,14.350001,5.255633
p10,sharp,32,12.5,0.07,0.005,0.00859,0.019,14.000034,1.718069
p10,sharp,32,12.5,2.40225,0.128,1.766891,0.013,18.767579,13.803835
p10,sharp,33,16.5,2.112003,0.146,1.87137,0.134,14.465771,12.817605
p10,sharp,33,16.5,0.390376,0.037,0.070573,0.036,10.550699,1.90737
p10,sharp,33,16.5,1.011002,0.065,1.414465,0.07,15.553878,21.760995
p10,sharp,33,16.5,2.142006,0.08,0.41528,0.059,26.775071,5.191003
p10,sharp,33,16.5,0.500501,0.037,0.299861,0.016,13.527058,8.10436
p10,sharp,33,16.5,0.660626,0.043,1.228367,0.044,15.363394,28.566682
p10,sharp,33,16.5,2.912749,0.14,1.845462,0.084,20.80535,13.181869
p10,sharp,33,16.5,0.29025,0.018,0.039479,0.013,16.125003,2.193305
p10,sharp,33,16.5,1.641625,0.093,1.725602,0.067,17.651881,18.554859
p10,sharp,33,16.5,0.130123,0.005,0.021219,0.059,26.024628,4.243773
p10,sharp,33,16.5,0.830861,0.059,0.124207,0.024,14.082391,2.105211
p10,sharp,33,16.5,1.000875,0.063,1.413171,0.009,15.886905,22.431289
p10,sharp,33,16.5,0.37025,0.023,0.061586,0.008,16.097826,2.677659
p10,sharp,33,16.5,0.099993,0.007,0.047827,0.001,14.284747,6.832362
p10,sharp,33,16.5,0.110124,0.012,0.16386,-0.01,9.176989,13.654962
p10,sharp,33,16.5,0.230265,0.009,0.223319,0.043,25.585042,24.813196
p10,sharp,33,16.5,0.79075,0.05,1.09038,0.073,15.814996,21.807602
p10,sharp,33,16.5,0.4705,0.038,0.08406,0.034,12.381579,2.212111
p10,sharp,33,16.5,0.430375,0.047,0.241554,0.039,9.156922,5.139454
p10,sharp,33,16.5,1.281249,0.091,1.609738,0.049,14.07966,17.689425
p10,sharp,33,16.5,0.5805,0.048,0.102562,0.009,12.093753,2.136715
p10,sharp,33,16.5,0.75075,0.041,0.783249,-0.012,18.310983,19.103627
p10,sharp,33,16.5,0.640625,0.038,0.858301,0.031,16.858559,22.586866
p10,sharp,33,16.5,0.350375,0.05,0.302196,0.045,7.007499,6.043919
p10,sharp,33,16.5,0.570505,0.051,1.349882,0.023,11.186375,26.468268
p10,sharp,34,25.0,0.070125,0.005,0.047131,-0.007,14.025021,9.426162
p10,sharp,34,25.0,0.520381,0.068,1.550226,0.059,7.652658,22.797438
p10,sharp,34,25.0,0.37025,0.066,0.160067,0.043,5.609848,2.425254
p10,sharp,34,25.0,0.190125,0.017,0.13953,0.006,11.183823,8.207658
p10,sharp,34,25.0,0.130125,0.009,0.141675,0.046,14.458338,15.741697
p10,sharp,34,25.0,0.580629,0.075,1.472648,0.04,7.741721,19.635304
p10,sharp,34,25.0,0.370375,0.066,0.348986,0.025,5.611741,5.28766
